_id,location,language,nationality,age,sex,hearing_impairments,personality_trusting,personality_artistic,personality_imagination,personality_reserved,personality_outgoing,personality_lazy,personality_stress,personality_nervous,personality_fault,personality_thorough,musical_expertise,concentration,critical_reaction,control_power,control_like_dislike,control_tension,control_engagement,control_activity,control_positivity,control_familiarity,song_power,song_like_dislike,song_tension,song_engagement,song_activity,song_positivity,song_familiarity,musical_background,visual_impairments,song_inspired,song_wonder,song_spirituality,song_thrills,song_chills,song_tenderness,song_nostalgia,song_goosebumps,song_overwhelmed,song_shivers,song_chillsshiversthrills,song_transcendence,song_sadness,song_joyfulactivation,song_peacefulness,song,musicpref_rock,musicpref_traditional_irish,musicpref_hip_hop,musicpref_jazz,musicpref_pop,musicpref_hiphop,musicpref_world,musicpref_none,musicpref_classical,musicpref_folk,musicpref_dance
570eb75383a73509d0e02cdd,taipei_city,en,taiwanese,9.0,female,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,False,3.0,4.0,4.0,3.0,3.0,3.0,-1.0,3.0,5.0,5.0,5.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb77e83a73509d0e03b28,taipei_city,zh_TW,taiwanese,18.0,male,False,5.0,2.0,5.0,3.0,1.0,5.0,1.0,5.0,5.0,2.0,3.0,4.0,False,1.0,1.0,2.0,2.0,1.0,2.0,-1.0,1.0,5.0,5.0,5.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,into_dust,1,0,0,0,1,1,0,,0,0,0
570eb74a83a73509d0e029c4,taichung_city,en,taiwanese,12.0,male,False,4.0,3.0,5.0,4.0,3.0,4.0,2.0,5.0,4.0,2.0,2.0,4.0,False,2.0,5.0,4.0,4.0,4.0,3.0,-1.0,2.0,5.0,5.0,4.0,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb75783a73509d0e02e2f,taichung_city,en,taiwanese,18.0,female,False,4.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,False,3.0,4.0,4.0,4.0,3.0,4.0,-1.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,into_dust,1,0,0,0,1,0,0,,0,0,0
570eb73583a73509d0e022d2,taichung_city,en,taiwanese,36.0,male,False,5.0,2.0,5.0,5.0,5.0,1.0,5.0,2.0,4.0,5.0,5.0,5.0,False,4.0,1.0,3.0,1.0,2.0,2.0,-1.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,0,0,0,,1,0,0
570eb75b83a73509d0e02fae,taichung_city,en,taiwanese,20.0,male,False,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,False,5.0,4.0,4.0,3.0,3.0,3.0,-1.0,2.0,5.0,5.0,4.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,into_dust,1,0,0,0,1,1,0,,0,0,1
570eb7af83a73509d0e049d4,taichung_city,en,taiwanese,17.0,male,False,3.0,3.0,4.0,2.0,3.0,5.0,2.0,3.0,4.0,4.0,1.0,2.0,False,4.0,3.0,4.0,2.0,2.0,3.0,-1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,into_dust,1,0,0,0,1,0,0,,0,0,0
570eb78883a73509d0e03dec,taichung_city,en,taiwanese,16.0,male,False,5.0,1.0,4.0,4.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,4.0,False,2.0,1.0,2.0,2.0,1.0,2.0,-1.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,1,1,0,0,,1,0,0
570eb73683a73509d0e02351,taichung_city,en,american,24.0,male,False,3.0,1.0,5.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,False,3.0,2.0,2.0,2.0,3.0,2.0,-1.0,3.0,4.0,3.0,3.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,into_dust,1,0,0,1,1,1,1,,1,1,1
570eb7b883a73509d0e04cda,taichung_city,en,taiwanese,28.0,male,False,4.0,1.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,3.0,5.0,False,2.0,1.0,2.0,3.0,2.0,2.0,-1.0,1.0,5.0,5.0,5.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb73a83a73509d0e024c0,taichung_city,en,taiwanese,18.0,male,False,5.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0,4.0,False,2.0,2.0,3.0,3.0,2.0,3.0,-1.0,2.0,4.0,4.0,5.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,1,0,,1,0,0
570eb7be83a73509d0e04eda,taichung_city,en,taiwanese,20.0,female,False,4.0,2.0,5.0,2.0,3.0,5.0,4.0,3.0,3.0,3.0,2.0,3.0,False,4.0,3.0,3.0,1.0,2.0,4.0,-1.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb72f83a73509d0e02110,taichung_city,en,taiwanese,28.0,female,False,3.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,False,2.0,3.0,2.0,2.0,2.0,3.0,-1.0,1.0,4.0,4.0,4.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb73783a73509d0e02393,taichung_city,en,taiwanese,19.0,male,False,4.0,2.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,3.0,False,3.0,4.0,2.0,3.0,3.0,4.0,-1.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,into_dust,1,0,0,0,1,0,0,,1,0,0
570eb78383a73509d0e03cac,taichung_city,en,taiwanese,19.0,male,False,3.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,False,3.0,3.0,2.0,2.0,3.0,4.0,-1.0,4.0,5.0,5.0,4.0,2.0,4.0,4.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb72d83a73509d0e02040,taichung_city,zh_TW,taiwanese,19.0,female,False,4.0,1.0,2.0,4.0,3.0,5.0,2.0,5.0,5.0,2.0,4.0,1.0,False,4.0,1.0,2.0,1.0,3.0,3.0,-1.0,5.0,1.0,3.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,1,0,0
570eb79883a73509d0e04330,taichung_city,en,taiwanese,16.0,male,False,4.0,4.0,4.0,2.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,False,4.0,4.0,4.0,4.0,4.0,3.0,-1.0,2.0,4.0,4.0,5.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
541102af08ad6ee3090e665f,dublin,,irish,21.0,male,False,,,,,,,,,,,,,False,,,,,,,,,3.0,3.0,4.0,3.0,3.0,1.0,,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,0,1,0,0,,0,0,0
541102b108ad6ee3090e667d,dublin,,other,31.0,male,False,,,,,,,,,,,,,False,,,,,,,,,3.0,5.0,3.0,4.0,3.0,3.0,,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,0,1,0,0,,0,0,0
5411036108ad6ee3090e68e7,dublin,,irish,61.0,male,False,,,,,,,,,,,,,False,,,,,,,,,3.0,4.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,2.0,,,,,into_dust,0,1,0,1,0,0,0,,1,0,0
5411041008ad6ee3090e6b57,dublin,,other,31.0,male,False,,,,,,,,,,,,,False,,,,,,,,,3.0,4.0,3.0,4.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,,into_dust,0,0,1,0,0,0,0,,0,0,0
5411051808ad6ee3090e6f1f,dublin,,irish,41.0,female,False,,,,,,,,,,,,,False,,,,,,,,,1.0,5.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,0,0,0,0,,0,0,0
541106b808ad6ee3090e7540,dublin,,irish,31.0,male,False,,,,,,,,,,,,,False,,,,,,,,,2.0,3.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,2.0,,,,,into_dust,1,1,1,0,1,0,1,,1,0,1
5411076e08ad6ee3090e7782,dublin,,irish,51.0,male,False,,,,,,,,,,,,,False,,,,,,,,,1.0,4.0,1.0,2.0,1.0,4.0,,,,,,,,,,,,,4.0,,,,,into_dust,1,0,1,0,0,0,1,,1,0,1
5411076e08ad6ee3090e7785,dublin,,other,31.0,male,False,,,,,,,,,,,,,False,,,,,,,,,3.0,4.0,4.0,3.0,3.0,2.0,,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,1,1,0,1,,0,0,0
5410f69608ad6ee3090e38a4,dublin,,irish,21.0,female,False,,,,,,,,,,,,,False,,,,,,,,,1.0,4.0,2.0,4.0,2.0,4.0,,,,,,,,,,,,,3.0,,,,,into_dust,0,0,0,0,1,0,0,,1,0,0
5410f7b408ad6ee3090e3d19,dublin,,other,61.0,female,False,,,,,,,,,,,,,False,,,,,,,,,3.0,4.0,4.0,4.0,3.0,1.0,,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,1,1,0,0,,0,0,1
5410f91208ad6ee3090e41cc,dublin,,other,21.0,male,False,,,,,,,,,,,,,False,,,,,,,,,2.0,5.0,2.0,1.0,2.0,4.0,,,,,,,,,,,,,4.0,,,,,into_dust,1,0,1,0,1,0,1,,1,0,1
5410f95308ad6ee3090e42c5,dublin,,irish,41.0,male,False,,,,,,,,,,,,,False,,,,,,,,,4.0,4.0,3.0,2.0,3.0,1.0,,,,,,,,,,,,,2.0,,,,,into_dust,1,0,1,1,1,0,1,,1,0,1
5410f95408ad6ee3090e42d1,dublin,,irish,41.0,male,False,,,,,,,,,,,,,False,,,,,,,,,4.0,3.0,4.0,4.0,3.0,3.0,,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,0,0,0,0,,0,0,1
5410f9f908ad6ee3090e4555,dublin,,irish,31.0,female,False,,,,,,,,,,,,,False,,,,,,,,,3.0,4.0,2.0,4.0,4.0,1.0,,,,,,,,,,,,,3.0,,,,,into_dust,1,1,0,1,1,0,1,,1,0,0
5410fab008ad6ee3090e47ed,dublin,,irish,41.0,male,False,,,,,,,,,,,,,False,,,,,,,,,2.0,3.0,3.0,4.0,3.0,1.0,,,,,,,,,,,,,1.0,,,,,into_dust,1,0,1,0,1,0,0,,0,0,1
5410fc0608ad6ee3090e4d07,dublin,,irish,51.0,male,False,,,,,,,,,,,,,False,,,,,,,,,1.0,5.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,into_dust,1,1,0,1,0,0,1,,0,0,0
5410fc0808ad6ee3090e4d27,dublin,,irish,11.0,male,False,,,,,,,,,,,,,False,,,,,,,,,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,1,1,0,1,,1,0,1
5410fc0908ad6ee3090e4d30,dublin,,other,71.0,male,False,,,,,,,,,,,,,False,,,,,,,,,2.0,4.0,2.0,4.0,2.0,3.0,,,,,,,,,,,,,1.0,,,,,into_dust,1,1,0,0,0,0,0,,0,0,0
5410fc0908ad6ee3090e4d38,dublin,,irish,21.0,female,False,,,,,,,,,,,,,False,,,,,,,,,1.0,4.0,1.0,5.0,2.0,3.0,,,,,,,,,,,,,3.0,,,,,into_dust,1,0,0,0,0,0,0,,0,0,0
5410fc0908ad6ee3090e4d3f,dublin,,other,31.0,female,False,,,,,,,,,,,,,False,,,,,,,,,3.0,4.0,1.0,4.0,4.0,1.0,,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,0,0,0,0,,0,0,0
5410fcb908ad6ee3090e4fcb,dublin,,irish,31.0,male,False,,,,,,,,,,,,,False,,,,,,,,,3.0,3.0,3.0,3.0,4.0,3.0,,,,,,,,,,,,,1.0,,,,,into_dust,1,1,1,0,0,0,0,,1,0,1
5410fcb908ad6ee3090e4fcf,dublin,,irish,41.0,female,False,,,,,,,,,,,,,False,,,,,,,,,1.0,3.0,3.0,5.0,4.0,1.0,,,,,,,,,,,,,4.0,,,,,into_dust,0,1,0,0,0,0,0,,0,0,0
5410fd5d08ad6ee3090e5231,dublin,,other,41.0,male,False,,,,,,,,,,,,,False,,,,,,,,,2.0,5.0,1.0,5.0,2.0,4.0,,,,,,,,,,,,,1.0,,,,,into_dust,0,0,0,1,0,0,0,,0,0,0
5410fd5d08ad6ee3090e5238,dublin,,irish,41.0,male,True,,,,,,,,,,,,,False,,,,,,,,,2.0,4.0,3.0,5.0,4.0,4.0,,,,,,,,,,,,,2.0,,,,,into_dust,1,0,0,0,0,0,1,,1,0,0
5410fda408ad6ee3090e5333,dublin,,other,21.0,female,False,,,,,,,,,,,,,False,,,,,,,,,4.0,5.0,1.0,3.0,2.0,4.0,,,,,,,,,,,,,4.0,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
5410fda508ad6ee3090e5341,dublin,,irish,31.0,female,False,,,,,,,,,,,,,False,,,,,,,,,2.0,5.0,2.0,4.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,,into_dust,1,0,1,0,1,0,1,,0,0,0
5410fda608ad6ee3090e5350,dublin,,other,31.0,female,False,,,,,,,,,,,,,False,,,,,,,,,1.0,4.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,3.0,,,,,into_dust,1,0,0,0,1,0,1,,0,0,0
5410fda708ad6ee3090e5360,dublin,,irish,41.0,male,False,,,,,,,,,,,,,False,,,,,,,,,2.0,5.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,into_dust,1,0,1,0,1,0,0,,0,0,1
5410fe3b08ad6ee3090e5585,dublin,,irish,41.0,male,False,,,,,,,,,,,,,False,,,,,,,,,4.0,4.0,4.0,4.0,3.0,1.0,,,,,,,,,,,,,2.0,,,,,into_dust,0,0,0,0,0,0,0,,0,0,1
5410fec908ad6ee3090e57aa,dublin,,other,41.0,male,False,,,,,,,,,,,,,False,,,,,,,,,2.0,4.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,2.0,,,,,into_dust,1,0,0,0,0,0,1,,0,0,0
5410ffd908ad6ee3090e5b98,dublin,,irish,57.0,male,False,,,,,,,,,,,1.0,,False,,,,,,,,,3.0,3.0,5.0,3.0,4.0,3.0,False,,,,,,,,,,,,1.0,,,,,into_dust,1,1,0,1,1,0,0,,1,0,0
5411005f08ad6ee3090e5db1,dublin,,irish,49.0,female,False,,,,,,,,,,,3.0,,False,,,,,,,,,4.0,4.0,3.0,4.0,3.0,3.0,False,,,,,,,,,,,,1.0,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
5411006008ad6ee3090e5dbc,dublin,,other,27.0,female,False,,,,,,,,,,,3.0,,False,,,,,,,,,4.0,3.0,2.0,4.0,3.0,1.0,True,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,0,0,0,0,,0,0,0
5411006008ad6ee3090e5dc0,dublin,,other,50.0,male,False,,,,,,,,,,,1.0,,False,,,,,,,,,3.0,3.0,3.0,2.0,2.0,2.0,False,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,0,1,0,0,,0,0,0
5411015508ad6ee3090e6162,dublin,,irish,51.0,female,False,,,,,,,,,,,2.0,,False,,,,,,,,,3.0,3.0,2.0,4.0,2.0,1.0,False,,,,,,,,,,,,1.0,,,,,into_dust,0,0,0,1,0,0,0,,1,0,0
5411015708ad6ee3090e617c,dublin,,irish,37.0,male,False,,,,,,,,,,,3.0,,False,,,,,,,,,1.0,4.0,3.0,3.0,4.0,4.0,False,,,,,,,,,,,,2.0,,,,,into_dust,1,0,0,0,1,0,1,,0,0,1
541101b808ad6ee3090e62e4,dublin,,other,23.0,female,False,,,,,,,,,,,3.0,,False,,,,,,,,,1.0,5.0,1.0,4.0,3.0,1.0,False,,,,,,,,,,,,1.0,,,,,into_dust,1,0,1,0,1,0,1,,1,0,1
5411031108ad6ee3090e67f3,dublin,,irish,12.0,female,False,,,,,,,,,,,2.0,,False,,,,,,,,,2.0,4.0,1.0,1.0,2.0,4.0,True,,,,,,,,,,,,3.0,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
541103e208ad6ee3090e6ac5,dublin,,irish,9.0,female,False,,,,,,,,,,,2.0,,False,,,,,,,,,4.0,5.0,4.0,5.0,2.0,1.0,True,,,,,,,,,,,,1.0,,,,,into_dust,0,0,0,0,1,0,0,,0,0,1
5411047808ad6ee3090e6cdf,dublin,,other,23.0,male,False,,,,,,,,,,,4.0,,False,,,,,,,,,3.0,5.0,3.0,4.0,3.0,3.0,True,,,,,,,,,,,,1.0,,,,,into_dust,0,0,0,0,1,0,1,,1,0,0
541104c108ad6ee3090e6de3,dublin,,irish,54.0,male,False,,,,,,,,,,,2.0,,False,,,,,,,,,5.0,2.0,5.0,5.0,5.0,1.0,True,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,0,0,0,0,,0,0,0
541104c208ad6ee3090e6ded,dublin,,other,26.0,male,False,,,,,,,,,,,2.0,,False,,,,,,,,,4.0,5.0,2.0,4.0,3.0,1.0,False,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,0,0,0,0,,1,0,0
541104c308ad6ee3090e6dfb,dublin,,irish,24.0,male,False,,,,,,,,,,,3.0,,False,,,,,,,,,2.0,4.0,3.0,4.0,3.0,1.0,True,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,0,1,0,0,,0,0,0
5411054d08ad6ee3090e6fed,dublin,,irish,51.0,female,False,,,,,,,,,,,4.0,,False,,,,,,,,,2.0,4.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,3.0,,,,,into_dust,0,1,0,1,0,0,1,,1,0,0
5411054e08ad6ee3090e6ff3,dublin,,irish,63.0,male,False,,,,,,,,,,,2.0,,False,,,,,,,,,2.0,4.0,3.0,4.0,3.0,3.0,False,,,,,,,,,,,,1.0,,,,,into_dust,0,1,0,0,0,0,0,,1,0,1
541105e008ad6ee3090e720f,dublin,,irish,12.0,male,False,,,,,,,,,,,2.0,,False,,,,,,,,,3.0,3.0,3.0,5.0,3.0,1.0,False,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,0,0,0,0,,0,0,0
5410f71408ad6ee3090e3aca,dublin,,irish,25.0,male,False,,,,,,,,,,,3.0,,False,,,,,,,,3.0,,1.0,,,,,True,,,4.0,,,,3.0,4.0,,,,,3.0,3.0,2.0,4.0,into_dust,1,0,0,0,1,0,1,,0,0,1
5410f8d908ad6ee3090e4117,dublin,,irish,25.0,female,False,,,,,,,,,,,3.0,,False,,,,,,,,2.0,,1.0,,,,,False,,,4.0,,,,3.0,3.0,,,,,4.0,4.0,1.0,5.0,into_dust,1,0,0,0,1,0,0,,0,0,0
5410f8da08ad6ee3090e4134,dublin,,irish,41.0,female,False,,,,,,,,,,,1.0,,False,,,,,,,,1.0,,1.0,,,,,False,,,4.0,,,,4.0,2.0,,,,,3.0,1.0,3.0,3.0,into_dust,0,0,0,0,1,0,0,,0,0,0
5410fea008ad6ee3090e571b,dublin,,other,39.0,male,False,,,,,,,,,,,1.0,,False,,,,,,,,2.0,,1.0,,,,,False,,,3.0,,,,4.0,4.0,,,,,3.0,3.0,1.0,3.0,into_dust,1,0,0,0,1,0,1,,1,0,1
5410ff2d08ad6ee3090e5949,dublin,,irish,27.0,male,False,,,,,,,,,,,4.0,,False,,,,,,,,4.0,,1.0,,,,,True,,,5.0,,,,4.0,4.0,,,,,4.0,5.0,1.0,4.0,into_dust,1,0,0,0,0,0,0,,0,0,0
5411020c08ad6ee3090e6446,dublin,,irish,24.0,female,False,,,,,,,,,,,3.0,,False,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,into_dust,1,0,0,0,1,0,0,,0,0,1
5411024b08ad6ee3090e652c,dublin,,irish,24.0,male,False,,,,,,,,,,,3.0,,False,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,into_dust,1,0,1,0,0,0,0,,1,0,0
541103ac08ad6ee3090e69fb,dublin,,other,39.0,female,False,,,,,,,,,,,3.0,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,into_dust,0,0,0,1,0,0,0,,0,0,0
541103ad08ad6ee3090e6a03,dublin,,irish,15.0,male,False,,,,,,,,,,,3.0,,False,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
541105bb08ad6ee3090e7184,dublin,,irish,32.0,male,False,,,,,,,,,,,4.0,,False,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,into_dust,1,0,1,0,1,0,1,,0,0,1
570eb76e83a73509d0e035f4,taipei_city,en,taiwanese,40.0,female,False,3.0,1.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,True,3.0,1.0,1.0,1.0,3.0,1.0,-1.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0.0,1,0,0
570eb76f83a73509d0e03650,taipei_city,en,taiwanese,8.0,male,False,3.0,3.0,5.0,2.0,2.0,5.0,4.0,2.0,2.0,4.0,3.0,4.0,True,5.0,5.0,5.0,5.0,4.0,5.0,-1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb77283a73509d0e03758,taipei_city,en,taiwanese,8.0,female,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,True,4.0,3.0,4.0,4.0,5.0,5.0,-1.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0.0,1,0,0
570eb73a83a73509d0e024c2,taipei_city,zh_TW,taiwanese,9.0,male,False,4.0,1.0,5.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,5.0,True,4.0,5.0,4.0,4.0,5.0,4.0,-1.0,5.0,5.0,3.0,5.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0.0,0,0,0
570eb7b683a73509d0e04c1d,taipei_city,en,taiwanese,8.0,female,False,5.0,1.0,5.0,3.0,4.0,3.0,4.0,3.0,1.0,2.0,2.0,4.0,True,5.0,1.0,5.0,1.0,1.0,3.0,-1.0,4.0,5.0,2.0,4.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb78d83a73509d0e03f7e,taipei_city,en,taiwanese,8.0,male,False,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,True,3.0,5.0,5.0,4.0,3.0,4.0,-1.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,1,0.0,0,0,0
570eb76383a73509d0e0326a,taipei_city,en,taiwanese,19.0,female,False,3.0,2.0,3.0,5.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,True,4.0,2.0,3.0,2.0,2.0,2.0,-1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,1,0,0
570eb73083a73509d0e02124,taipei_city,en,taiwanese,28.0,female,False,4.0,1.0,4.0,1.0,5.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,True,3.0,2.0,2.0,4.0,2.0,2.0,-1.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb74e83a73509d0e02b2d,taipei_city,en,taiwanese,9.0,female,True,3.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,5.0,True,3.0,2.0,2.0,1.0,2.0,3.0,-1.0,4.0,5.0,5.0,3.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0.0,1,0,0
570eb71e83a73509d0e01b77,taipei_city,en,taiwanese,10.0,female,False,4.0,1.0,5.0,2.0,5.0,4.0,5.0,4.0,2.0,3.0,2.0,5.0,True,1.0,5.0,5.0,5.0,5.0,5.0,-1.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0.0,0,0,0
570eb79383a73509d0e04174,taipei_city,en,taiwanese,13.0,male,False,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,True,3.0,5.0,3.0,4.0,4.0,4.0,-1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,1,0,0,0,0.0,0,0,0
570eb7aa83a73509d0e048b3,taipei_city,en,taiwanese,15.0,female,False,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,True,3.0,3.0,4.0,3.0,3.0,3.0,-1.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb78583a73509d0e03d0a,taipei_city,en,taiwanese,15.0,male,False,2.0,2.0,4.0,1.0,5.0,4.0,4.0,2.0,1.0,3.0,1.0,5.0,True,3.0,4.0,4.0,5.0,2.0,4.0,-1.0,4.0,2.0,1.0,4.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0.0,1,0,0
570eb7b083a73509d0e04a5e,taipei_city,en,taiwanese,14.0,female,False,4.0,5.0,3.0,3.0,2.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,True,1.0,3.0,3.0,2.0,2.0,1.0,-1.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,1,0,0,0.0,0,0,0
570eb75183a73509d0e02c2c,taipei_city,en,taiwanese,26.0,male,False,2.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,5.0,True,5.0,5.0,5.0,5.0,5.0,5.0,-1.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0.0,1,0,1
570eb77e83a73509d0e03b3f,taipei_city,en,taiwanese,22.0,female,False,2.0,1.0,5.0,4.0,3.0,4.0,2.0,5.0,4.0,4.0,3.0,3.0,True,3.0,2.0,3.0,2.0,2.0,3.0,-1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0.0,0,0,1
570eb77583a73509d0e03860,taipei_city,en,taiwanese,6.0,female,False,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,4.0,5.0,1.0,5.0,True,5.0,5.0,5.0,5.0,5.0,4.0,-1.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0.0,0,0,1
