_id,location,sex,musical_background,nationality,visual_impairments,musical_expertise,hearing_impairments,age,critical_reaction,control_activity,control_tension,control_familiarity,control_engagement,control_positivity,control_like_dislike,song_chillsshiversthrills,song_activity,song_tension,song_familiarity,song_engagement,song_positivity,song_like_dislike,control_power,song_transcendence,song_sadness,song_wonder,song_joyfulactivation,song_tenderness,song_peacefulness,song_nostalgia,song_power,song,musicpref_rock,musicpref_world,musicpref_dance,musicpref_traditional_irish,musicpref_classical,musicpref_pop,musicpref_jazz,musicpref_hip_hop,song_inspired,song_spirituality,song_thrills,song_chills,song_goosebumps,song_overwhelmed,song_shivers,musicpref_none,language,personality_trusting,personality_artistic,personality_imagination,personality_reserved,personality_outgoing,personality_lazy,personality_stress,personality_nervous,personality_fault,personality_thorough,concentration,musicpref_folk,musicpref_hiphop
570eb78a83a73509d0e03e96,taipei_city,male,,thai,,5.0,False,9.0,True,5.0,5.0,-1.0,5.0,5.0,5.0,,5.0,5.0,1.0,5.0,5.0,5.0,5.0,,,,,,,,5.0,hallelujah_taiwan,0,0,0,,0,1,0,,,,,,,,,,zh_TW,4.0,1.0,5.0,3.0,5.0,2.0,5.0,4.0,2.0,5.0,5.0,0.0,0.0
570eb73e83a73509d0e025f2,taipei_city,female,,taiwanese,,1.0,True,16.0,True,5.0,5.0,-1.0,5.0,5.0,4.0,,5.0,5.0,3.0,4.0,4.0,5.0,5.0,,,,,,,,5.0,hallelujah_taiwan,1,0,1,,0,1,0,,,,,,,,,,zh_TW,2.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0
570eb7b483a73509d0e04b6c,taipei_city,female,,taiwanese,,2.0,False,10.0,True,5.0,4.0,-1.0,5.0,4.0,5.0,,2.0,5.0,3.0,4.0,4.0,4.0,3.0,,,,,,,,2.0,hallelujah_taiwan,0,1,1,,0,1,1,,,,,,,,,,zh_TW,5.0,1.0,5.0,4.0,5.0,3.0,5.0,2.0,4.0,2.0,4.0,0.0,0.0
570eb7af83a73509d0e049f2,taipei_city,male,,taiwanese,,2.0,False,10.0,True,5.0,4.0,-1.0,4.0,3.0,3.0,,3.0,5.0,1.0,5.0,5.0,5.0,3.0,,,,,,,,3.0,hallelujah_taiwan,1,0,0,,0,1,0,,,,,,,,,,en,5.0,5.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,3.0,5.0,0.0,1.0
570eb75e83a73509d0e03083,taipei_city,female,,taiwanese,,2.0,False,10.0,True,5.0,5.0,-1.0,5.0,5.0,5.0,,2.0,5.0,3.0,5.0,5.0,5.0,1.0,,,,,,,,1.0,hallelujah_taiwan,0,0,0,,0,1,0,,,,,,,,,,en,4.0,2.0,4.0,3.0,2.0,5.0,1.0,5.0,5.0,1.0,5.0,0.0,0.0
570eb77083a73509d0e03679,taipei_city,female,,taiwanese,,5.0,False,20.0,True,3.0,4.0,-1.0,4.0,3.0,3.0,,3.0,4.0,5.0,5.0,4.0,5.0,5.0,,,,,,,,4.0,hallelujah_taiwan,1,1,0,,1,1,1,,,,,,,,,,en,3.0,1.0,5.0,4.0,1.0,5.0,4.0,2.0,4.0,3.0,5.0,0.0,1.0
570eb72b83a73509d0e01f76,taipei_city,male,,indonesian,,5.0,False,40.0,True,5.0,5.0,-1.0,5.0,5.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,,,,,,,1.0,hallelujah_taiwan,1,0,0,,0,0,0,,,,,,,,,,en,5.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,3.0,5.0,0.0,0.0
570eb79883a73509d0e04314,taipei_city,male,,taiwanese,,2.0,False,11.0,True,2.0,2.0,-1.0,2.0,1.0,1.0,,1.0,2.0,1.0,4.0,5.0,5.0,3.0,,,,,,,,5.0,hallelujah_taiwan,1,0,0,,0,0,0,,,,,,,,,,zh_TW,2.0,3.0,2.0,1.0,3.0,5.0,2.0,4.0,5.0,1.0,2.0,0.0,0.0
570eb74b83a73509d0e02a0b,taipei_city,male,,taiwanese,,3.0,False,6.0,True,4.0,5.0,-1.0,2.0,3.0,3.0,,5.0,4.0,1.0,4.0,3.0,1.0,5.0,,,,,,,,5.0,hallelujah_taiwan,0,0,0,,1,0,0,,,,,,,,,,en,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,0.0,0.0
570eb78a83a73509d0e03ea6,taipei_city,female,,taiwanese,,3.0,False,13.0,True,3.0,1.0,-1.0,3.0,3.0,3.0,,1.0,5.0,5.0,5.0,5.0,5.0,2.0,,,,,,,,5.0,hallelujah_taiwan,0,0,0,,1,1,0,,,,,,,,,,en,4.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,1.0,5.0,0.0,0.0
570eb79583a73509d0e0421c,taipei_city,female,,taiwanese,,2.0,False,13.0,True,3.0,4.0,-1.0,4.0,4.0,5.0,,4.0,5.0,4.0,4.0,5.0,5.0,3.0,,,,,,,,3.0,hallelujah_taiwan,0,0,0,,0,1,0,,,,,,,,,,en,4.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,2.0,3.0,0.0,0.0
570eb74483a73509d0e027df,taipei_city,female,,taiwanese,,1.0,False,18.0,True,2.0,2.0,-1.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,4.0,3.0,3.0,,,,,,,,3.0,hallelujah_taiwan,0,0,0,,1,0,0,,,,,,,,,,en,2.0,3.0,2.0,4.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0
570eb77b83a73509d0e03a1b,taipei_city,male,,taiwanese,,1.0,False,27.0,True,2.0,2.0,-1.0,3.0,2.0,2.0,,3.0,3.0,1.0,4.0,4.0,4.0,4.0,,,,,,,,4.0,hallelujah_taiwan,0,0,0,,0,1,0,,,,,,,,,,en,4.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,0.0,0.0
570eb7aa83a73509d0e048ae,taipei_city,female,,taiwanese,,3.0,False,28.0,True,3.0,3.0,-1.0,3.0,2.0,1.0,,3.0,5.0,4.0,4.0,5.0,5.0,4.0,,,,,,,,4.0,hallelujah_taiwan,1,0,0,,0,1,1,,,,,,,,,,zh_TW,4.0,1.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,5.0,0.0,0.0
570eb75483a73509d0e02d40,taipei_city,female,,american,,3.0,False,14.0,True,1.0,3.0,-1.0,1.0,2.0,1.0,,4.0,5.0,4.0,5.0,5.0,4.0,4.0,,,,,,,,4.0,hallelujah_taiwan,0,0,0,,0,1,0,,,,,,,,,,en,4.0,1.0,5.0,3.0,2.0,5.0,4.0,4.0,2.0,3.0,4.0,0.0,1.0
570eb72383a73509d0e01cf8,taipei_city,male,,taiwanese,,1.0,False,11.0,True,5.0,4.0,-1.0,5.0,5.0,5.0,,3.0,5.0,3.0,5.0,5.0,5.0,5.0,,,,,,,,5.0,hallelujah_taiwan,1,0,0,,0,0,0,,,,,,,,,,en,1.0,5.0,5.0,3.0,5.0,5.0,4.0,2.0,4.0,3.0,5.0,0.0,0.0
570eb75a83a73509d0e02f39,taipei_city,female,,taiwanese,,3.0,False,14.0,True,3.0,4.0,-1.0,4.0,4.0,4.0,,4.0,4.0,4.0,5.0,5.0,5.0,3.0,,,,,,,,4.0,hallelujah_taiwan,0,0,1,,0,1,0,,,,,,,,,,en,2.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,0.0,0.0
570eb78b83a73509d0e03f1b,taipei_city,male,,taiwanese,,1.0,False,9.0,True,4.0,2.0,-1.0,3.0,3.0,3.0,,5.0,4.0,2.0,5.0,4.0,5.0,2.0,,,,,,,,2.0,hallelujah_taiwan,0,0,0,,1,0,0,,,,,,,,,,en,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,0.0,0.0
570eb72c83a73509d0e01ff0,taipei_city,male,,taiwanese,,2.0,False,8.0,True,3.0,2.0,-1.0,2.0,1.0,1.0,,3.0,5.0,1.0,5.0,4.0,5.0,2.0,,,,,,,,3.0,hallelujah_taiwan,1,0,0,,0,1,0,,,,,,,,,,zh_TW,5.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,5.0,3.0,3.0,0.0,0.0
570eb76283a73509d0e03220,taipei_city,male,,taiwanese,,3.0,False,13.0,True,5.0,5.0,-1.0,3.0,5.0,1.0,,5.0,5.0,5.0,5.0,5.0,5.0,3.0,,,,,,,,5.0,hallelujah_taiwan,0,0,0,,0,0,0,,,,,,,,,,zh_TW,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,0.0
570eb76f83a73509d0e0361a,taichung_city,female,,taiwanese,,2.0,False,27.0,True,5.0,4.0,-1.0,3.0,4.0,3.0,,3.0,4.0,1.0,4.0,4.0,4.0,4.0,,,,,,,,3.0,hallelujah_taiwan,0,0,0,,0,1,0,,,,,,,,,,en,4.0,4.0,3.0,4.0,1.0,4.0,2.0,4.0,5.0,4.0,2.0,1.0,0.0
570eb7aa83a73509d0e04895,taichung_city,male,,taiwanese,,3.0,False,14.0,True,3.0,3.0,-1.0,3.0,3.0,4.0,,3.0,3.0,1.0,4.0,4.0,4.0,3.0,,,,,,,,3.0,hallelujah_taiwan,0,1,0,,0,0,0,,,,,,,,,,en,4.0,5.0,4.0,3.0,4.0,2.0,4.0,5.0,3.0,3.0,5.0,0.0,0.0
570eb7b083a73509d0e04a56,taichung_city,male,,taiwanese,,4.0,False,13.0,True,5.0,5.0,-1.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,1.0,,,,,,,,1.0,hallelujah_taiwan,1,0,0,,0,1,0,,,,,,,,,,en,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0
570eb76a83a73509d0e03493,taichung_city,male,,taiwanese,,1.0,False,17.0,True,3.0,3.0,-1.0,1.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,3.0,hallelujah_taiwan,0,1,0,,0,0,0,,,,,,,,,,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
570eb73983a73509d0e02466,taichung_city,male,,taiwanese,,2.0,False,9.0,True,4.0,4.0,-1.0,4.0,3.0,1.0,,4.0,4.0,4.0,5.0,5.0,5.0,2.0,,,,,,,,5.0,hallelujah_taiwan,0,0,0,,0,0,1,,,,,,,,,,en,4.0,1.0,3.0,3.0,5.0,1.0,5.0,5.0,4.0,3.0,4.0,0.0,0.0
570eb72f83a73509d0e02101,taichung_city,female,,taiwanese,,1.0,False,19.0,True,5.0,3.0,-1.0,4.0,4.0,5.0,,2.0,2.0,4.0,3.0,4.0,2.0,3.0,,,,,,,,5.0,hallelujah_taiwan,0,0,0,,0,1,0,,,,,,,,,,en,4.0,1.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,0.0,0.0
570eb73183a73509d0e021ba,taichung_city,female,,taiwanese,,3.0,False,20.0,True,3.0,3.0,-1.0,1.0,1.0,1.0,,4.0,5.0,1.0,4.0,5.0,4.0,5.0,,,,,,,,5.0,hallelujah_taiwan,0,0,0,,0,1,0,,,,,,,,,,en,4.0,2.0,4.0,2.0,5.0,4.0,2.0,5.0,2.0,4.0,4.0,0.0,0.0
570eb74583a73509d0e0280f,taipei_city,female,,taiwanese,,3.0,False,12.0,True,2.0,3.0,-1.0,1.0,3.0,1.0,,4.0,5.0,1.0,4.0,4.0,5.0,3.0,,,,,,,,2.0,hallelujah_taiwan,0,0,0,,1,1,0,,,,,,,,,,en,3.0,2.0,5.0,1.0,4.0,5.0,3.0,3.0,2.0,1.0,4.0,0.0,0.0
570eb73483a73509d0e0227d,taipei_city,male,,taiwanese,,3.0,False,20.0,True,3.0,4.0,-1.0,3.0,4.0,5.0,,4.0,4.0,1.0,4.0,5.0,5.0,3.0,,,,,,,,2.0,hallelujah_taiwan,1,0,0,,0,0,1,,,,,,,,,,en,4.0,1.0,4.0,4.0,2.0,5.0,4.0,5.0,3.0,2.0,4.0,0.0,0.0
570eb76883a73509d0e033ec,taipei_city,male,,taiwanese,,3.0,False,17.0,True,3.0,2.0,-1.0,3.0,4.0,4.0,,4.0,4.0,1.0,5.0,4.0,5.0,3.0,,,,,,,,3.0,hallelujah_taiwan,1,0,0,,0,1,0,,,,,,,,,,en,4.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0
570eb77883a73509d0e0394c,taipei_city,male,,taiwanese,,2.0,False,18.0,True,3.0,4.0,-1.0,4.0,4.0,4.0,,2.0,5.0,3.0,4.0,4.0,4.0,2.0,,,,,,,,2.0,hallelujah_taiwan,1,0,0,,0,1,0,,,,,,,,,,en,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0
570eb72483a73509d0e01d55,taipei_city,male,,taiwanese,,2.0,False,19.0,False,3.0,3.0,-1.0,4.0,2.0,3.0,,2.0,5.0,2.0,5.0,4.0,4.0,3.0,,,,,,,,3.0,hallelujah_taiwan,0,0,1,,1,1,0,,,,,,,,,,en,4.0,2.0,4.0,2.0,4.0,5.0,3.0,3.0,4.0,2.0,5.0,0.0,0.0
570eb7b383a73509d0e04b39,taipei_city,female,,taiwanese,,1.0,False,16.0,False,4.0,5.0,-1.0,4.0,4.0,5.0,,4.0,5.0,1.0,5.0,5.0,5.0,3.0,,,,,,,,4.0,hallelujah_taiwan,1,0,0,,0,1,0,,,,,,,,,,en,5.0,3.0,1.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,0.0,0.0
570eb76583a73509d0e032c2,taipei_city,female,,taiwanese,,3.0,False,19.0,False,3.0,3.0,-1.0,4.0,3.0,3.0,,4.0,3.0,3.0,4.0,3.0,3.0,4.0,,,,,,,,3.0,hallelujah_taiwan,1,0,0,,0,0,0,,,,,,,,,,en,3.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,3.0,2.0,4.0,0.0,0.0
570eb7b783a73509d0e04cb8,taipei_city,female,,taiwanese,,1.0,False,34.0,False,4.0,4.0,-1.0,4.0,5.0,5.0,,3.0,4.0,1.0,2.0,3.0,3.0,5.0,,,,,,,,4.0,hallelujah_taiwan,0,0,0,,0,1,0,,,,,,,,,,en,5.0,3.0,3.0,4.0,1.0,2.0,2.0,3.0,1.0,4.0,5.0,0.0,0.0
570eb7a083a73509d0e04592,taipei_city,male,,taiwanese,,1.0,False,9.0,False,3.0,4.0,-1.0,3.0,3.0,3.0,,4.0,4.0,1.0,4.0,4.0,5.0,2.0,,,,,,,,3.0,hallelujah_taiwan,0,0,0,,1,0,0,,,,,,,,,,en,4.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0
570eb72983a73509d0e01ee3,taipei_city,female,,taiwanese,,3.0,False,22.0,False,4.0,5.0,-1.0,4.0,4.0,4.0,,4.0,3.0,2.0,5.0,3.0,4.0,3.0,,,,,,,,2.0,hallelujah_taiwan,0,0,0,,0,1,0,,,,,,,,,,en,5.0,1.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,0.0
570eb74683a73509d0e02897,taipei_city,male,,taiwanese,,5.0,False,12.0,False,5.0,4.0,-1.0,5.0,5.0,4.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,5.0,hallelujah_taiwan,0,0,0,,1,0,0,,,,,,,,,,zh_TW,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,0.0
570eb79083a73509d0e0407e,taipei_city,male,,taiwanese,,2.0,False,33.0,False,3.0,4.0,-1.0,4.0,3.0,2.0,,4.0,5.0,4.0,5.0,5.0,5.0,4.0,,,,,,,,1.0,hallelujah_taiwan,1,0,1,,0,0,0,,,,,,,,,,en,5.0,2.0,5.0,2.0,4.0,5.0,5.0,2.0,1.0,1.0,5.0,0.0,0.0
570eb75a83a73509d0e02f2d,taipei_city,male,,taiwanese,,3.0,False,14.0,False,4.0,5.0,-1.0,4.0,4.0,5.0,,5.0,5.0,4.0,5.0,5.0,5.0,3.0,,,,,,,,4.0,hallelujah_taiwan,0,1,0,,1,1,0,,,,,,,,,,en,4.0,1.0,5.0,5.0,2.0,3.0,2.0,4.0,1.0,3.0,5.0,0.0,0.0
570eb7b683a73509d0e04c1f,taipei_city,male,,taiwanese,,3.0,False,12.0,False,1.0,5.0,-1.0,5.0,5.0,5.0,,3.0,5.0,1.0,5.0,5.0,1.0,5.0,,,,,,,,4.0,hallelujah_taiwan,0,0,0,,1,0,0,,,,,,,,,,en,3.0,3.0,5.0,4.0,5.0,2.0,1.0,4.0,3.0,4.0,4.0,0.0,0.0
570eb75683a73509d0e02de1,taipei_city,male,,taiwanese,,5.0,False,20.0,False,2.0,4.0,-1.0,3.0,3.0,3.0,,5.0,5.0,1.0,5.0,5.0,5.0,4.0,,,,,,,,5.0,hallelujah_taiwan,1,0,0,,1,1,0,,,,,,,,,,en,5.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,1.0,0.0
570eb73683a73509d0e02365,taipei_city,female,,taiwanese,,3.0,False,25.0,False,2.0,3.0,-1.0,4.0,3.0,2.0,,3.0,4.0,2.0,4.0,4.0,4.0,5.0,,,,,,,,5.0,hallelujah_taiwan,0,0,0,,0,1,0,,,,,,,,,,en,2.0,2.0,5.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,0.0,0.0
570eb75883a73509d0e02e8b,taipei_city,female,,taiwanese,,3.0,False,15.0,False,2.0,1.0,-1.0,2.0,2.0,2.0,,4.0,5.0,5.0,4.0,2.0,5.0,1.0,,,,,,,,1.0,hallelujah_taiwan,0,0,0,,1,1,1,,,,,,,,,,en,5.0,2.0,3.0,4.0,2.0,5.0,2.0,5.0,4.0,2.0,3.0,1.0,0.0
570eb72783a73509d0e01e26,taipei_city,female,,taiwanese,,2.0,False,48.0,False,3.0,4.0,-1.0,4.0,4.0,3.0,,3.0,5.0,3.0,5.0,5.0,4.0,5.0,,,,,,,,5.0,hallelujah_taiwan,0,0,0,,0,1,0,,,,,,,,,,zh_TW,4.0,2.0,4.0,2.0,3.0,4.0,4.0,5.0,4.0,2.0,5.0,0.0,0.0
570eb74b83a73509d0e02a36,taipei_city,male,,taiwanese,,1.0,False,26.0,False,2.0,4.0,-1.0,3.0,3.0,3.0,,3.0,4.0,1.0,4.0,5.0,4.0,5.0,,,,,,,,3.0,hallelujah_taiwan,0,0,0,,0,1,0,,,,,,,,,,en,5.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,4.0,4.0,0.0,0.0
570eb74983a73509d0e02992,taipei_city,male,,british,,5.0,False,15.0,False,3.0,5.0,-1.0,4.0,3.0,2.0,,4.0,5.0,1.0,4.0,4.0,5.0,4.0,,,,,,,,4.0,hallelujah_taiwan,0,1,0,,1,0,1,,,,,,,,,,en,4.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,1.0,0.0
570eb73283a73509d0e02206,taipei_city,male,,taiwanese,,3.0,False,13.0,False,4.0,4.0,-1.0,4.0,4.0,4.0,,4.0,5.0,4.0,5.0,4.0,5.0,3.0,,,,,,,,4.0,hallelujah_taiwan,0,0,0,,0,1,0,,,,,,,,,,en,4.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,2.0,2.0,5.0,0.0,0.0
570eb78c83a73509d0e03f6e,taipei_city,male,,taiwanese,,4.0,False,11.0,False,2.0,5.0,-1.0,5.0,5.0,5.0,,4.0,3.0,1.0,3.0,3.0,3.0,5.0,,,,,,,,3.0,hallelujah_taiwan,0,0,0,,0,1,0,,,,,,,,,,en,1.0,3.0,5.0,3.0,4.0,2.0,2.0,1.0,3.0,5.0,5.0,0.0,0.0
570eb7b683a73509d0e04c65,taipei_city,male,,taiwanese,,3.0,False,26.0,False,2.0,3.0,-1.0,4.0,2.0,1.0,,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,4.0,hallelujah_taiwan,1,0,1,,0,1,0,,,,,,,,,,en,2.0,2.0,4.0,4.0,2.0,4.0,2.0,5.0,4.0,4.0,4.0,1.0,1.0
570eb74183a73509d0e026db,taipei_city,male,,taiwanese,,5.0,False,26.0,False,1.0,4.0,-1.0,1.0,2.0,1.0,,3.0,4.0,3.0,3.0,4.0,3.0,1.0,,,,,,,,5.0,hallelujah_taiwan,1,0,1,,0,1,1,,,,,,,,,,en,4.0,2.0,5.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0
570eb71e83a73509d0e01b7e,taipei_city,female,,taiwanese,,3.0,False,6.0,False,3.0,5.0,-1.0,3.0,5.0,5.0,,5.0,5.0,2.0,5.0,5.0,5.0,3.0,,,,,,,,5.0,hallelujah_taiwan,0,0,0,,0,0,0,,,,,,,,,,en,4.0,1.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,4.0,5.0,1.0,0.0
570eb7b383a73509d0e04b54,taipei_city,male,,taiwanese,,1.0,False,10.0,False,3.0,3.0,-1.0,5.0,3.0,1.0,,4.0,5.0,1.0,5.0,4.0,5.0,2.0,,,,,,,,5.0,hallelujah_taiwan,1,0,0,,0,0,0,,,,,,,,,,zh_TW,4.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,0.0,0.0
570eb73b83a73509d0e024e1,taipei_city,female,,taiwanese,,1.0,False,8.0,False,5.0,5.0,-1.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,5.0,hallelujah_taiwan,0,0,1,,0,0,0,,,,,,,,,,en,3.0,5.0,5.0,2.0,5.0,3.0,3.0,1.0,5.0,5.0,5.0,0.0,0.0
570eb78d83a73509d0e03fa9,taipei_city,female,,taiwanese,,2.0,False,18.0,False,2.0,5.0,-1.0,2.0,2.0,2.0,,3.0,5.0,1.0,2.0,5.0,5.0,1.0,,,,,,,,3.0,hallelujah_taiwan,0,0,0,,1,1,0,,,,,,,,,,en,5.0,2.0,4.0,1.0,5.0,5.0,2.0,2.0,3.0,2.0,4.0,0.0,0.0
570eb75b83a73509d0e02f7a,taipei_city,female,,taiwanese,,3.0,False,13.0,False,3.0,3.0,-1.0,4.0,4.0,3.0,,3.0,4.0,5.0,5.0,4.0,4.0,4.0,,,,,,,,3.0,hallelujah_taiwan,0,1,0,,1,1,0,,,,,,,,,,en,4.0,1.0,5.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,0.0,0.0
570eb77a83a73509d0e039fc,taipei_city,female,,taiwanese,,2.0,False,16.0,False,2.0,4.0,-1.0,4.0,4.0,4.0,,3.0,5.0,4.0,5.0,4.0,5.0,4.0,,,,,,,,3.0,hallelujah_taiwan,1,0,0,,1,1,1,,,,,,,,,,zh_TW,2.0,1.0,5.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,0.0,1.0
570eb75d83a73509d0e03063,taipei_city,male,,taiwanese,,1.0,False,10.0,False,1.0,3.0,-1.0,1.0,5.0,3.0,,3.0,5.0,1.0,5.0,3.0,5.0,1.0,,,,,,,,1.0,hallelujah_taiwan,0,0,0,,0,1,0,,,,,,,,,,en,4.0,1.0,5.0,1.0,5.0,5.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0
570eb76783a73509d0e0336d,taipei_city,female,,taiwanese,,1.0,False,38.0,False,2.0,4.0,-1.0,4.0,5.0,4.0,,4.0,1.0,4.0,5.0,2.0,4.0,2.0,,,,,,,,1.0,hallelujah_taiwan,0,0,0,,1,1,1,,,,,,,,,,en,4.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,5.0,0.0,0.0
570eb75383a73509d0e02cbf,taipei_city,male,,taiwanese,,2.0,False,12.0,False,3.0,5.0,-1.0,3.0,4.0,4.0,,4.0,5.0,4.0,5.0,5.0,5.0,4.0,,,,,,,,5.0,hallelujah_taiwan,1,0,0,,0,0,0,,,,,,,,,,zh_TW,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,5.0,0.0,0.0
570eb79583a73509d0e04206,taipei_city,male,,taiwanese,,4.0,False,16.0,False,3.0,3.0,-1.0,1.0,3.0,2.0,,4.0,4.0,1.0,4.0,4.0,4.0,3.0,,,,,,,,4.0,hallelujah_taiwan,0,0,0,,0,1,0,,,,,,,,,,en,5.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,0.0,0.0
570eb75c83a73509d0e02ff2,taipei_city,male,,taiwanese,,3.0,False,12.0,False,3.0,3.0,-1.0,2.0,3.0,2.0,,4.0,5.0,5.0,4.0,5.0,5.0,4.0,,,,,,,,2.0,hallelujah_taiwan,0,0,0,,1,1,0,,,,,,,,,,en,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,0.0,0.0
570eb79b83a73509d0e04409,taipei_city,female,,taiwanese,,4.0,False,17.0,False,3.0,4.0,-1.0,3.0,4.0,4.0,,4.0,5.0,1.0,5.0,4.0,4.0,3.0,,,,,,,,2.0,hallelujah_taiwan,0,0,0,,0,1,1,,,,,,,,,,en,4.0,2.0,4.0,4.0,1.0,5.0,4.0,4.0,2.0,2.0,4.0,0.0,0.0
570eb79483a73509d0e0419b,taichung_city,female,,taiwanese,,2.0,False,23.0,False,2.0,3.0,-1.0,2.0,2.0,2.0,,1.0,4.0,1.0,4.0,3.0,3.0,4.0,,,,,,,,4.0,hallelujah_taiwan,0,0,0,,0,1,0,,,,,,,,,,en,4.0,3.0,5.0,2.0,5.0,4.0,2.0,5.0,4.0,3.0,4.0,0.0,0.0
570eb75b83a73509d0e02f73,taichung_city,male,,taiwanese,,1.0,False,17.0,False,3.0,2.0,-1.0,4.0,4.0,2.0,,5.0,5.0,5.0,5.0,5.0,5.0,1.0,,,,,,,,5.0,hallelujah_taiwan,0,0,0,,0,1,0,,,,,,,,,,en,4.0,5.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0
570eb78183a73509d0e03c14,taichung_city,female,,taiwanese,,1.0,False,24.0,False,1.0,4.0,-1.0,2.0,3.0,3.0,,1.0,5.0,4.0,5.0,5.0,5.0,4.0,,,,,,,,3.0,hallelujah_taiwan,1,0,0,,0,1,0,,,,,,,,,,en,2.0,2.0,2.0,4.0,1.0,5.0,3.0,3.0,2.0,2.0,4.0,0.0,0.0
570eb76383a73509d0e0325f,taichung_city,female,,taiwanese,,4.0,False,24.0,False,3.0,5.0,-1.0,1.0,3.0,3.0,,3.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,5.0,hallelujah_taiwan,1,0,0,,0,0,0,,,,,,,,,,zh_TW,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
570eb73c83a73509d0e02565,taichung_city,female,,taiwanese,,1.0,False,20.0,False,1.0,5.0,-1.0,5.0,3.0,5.0,,1.0,3.0,1.0,3.0,3.0,3.0,3.0,,,,,,,,5.0,hallelujah_taiwan,0,0,0,,0,0,0,,,,,,,,,,en,4.0,2.0,5.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,4.0,0.0,1.0
570eb77583a73509d0e0383f,taichung_city,female,,taiwanese,,2.0,False,17.0,False,2.0,3.0,-1.0,3.0,3.0,4.0,,3.0,4.0,4.0,4.0,4.0,3.0,4.0,,,,,,,,4.0,hallelujah_taiwan,0,0,0,,1,1,0,,,,,,,,,,en,2.0,1.0,3.0,1.0,1.0,5.0,2.0,3.0,4.0,2.0,5.0,1.0,0.0
